ClipContext_pair,BAR-80s_LOW_02,BAR-80s_LOW_06,BAR-80s_MED_08,BAR-80s_MED_13,BAR-Ele_LOW_09,BAR-Ele_LOW_14,BAR-Ele_MED_19,BAR-Ele_MED_20,BAR-Jaz_LOW_19,BAR-Jaz_LOW_21,BAR-Jaz_MED_02,BAR-Jaz_MED_07,BAR-Met_LOW_09,BAR-Met_LOW_14,BAR-Met_MED_19,BAR-Met_MED_20,CONCERT-80s_LOW_02,CONCERT-80s_LOW_06,CONCERT-80s_MED_08,CONCERT-80s_MED_13,CONCERT-Ele_LOW_09,CONCERT-Ele_LOW_14,CONCERT-Ele_MED_19,CONCERT-Ele_MED_20,CONCERT-Jaz_LOW_19,CONCERT-Jaz_LOW_21,CONCERT-Jaz_MED_02,CONCERT-Jaz_MED_07,CONCERT-Met_LOW_09,CONCERT-Met_LOW_14,CONCERT-Met_MED_19,CONCERT-Met_MED_20,MOVIE-80s_LOW_02,MOVIE-80s_LOW_06,MOVIE-80s_MED_08,MOVIE-80s_MED_13,MOVIE-Ele_LOW_09,MOVIE-Ele_LOW_14,MOVIE-Ele_MED_19,MOVIE-Ele_MED_20,MOVIE-Jaz_LOW_19,MOVIE-Jaz_LOW_21,MOVIE-Jaz_MED_02,MOVIE-Jaz_MED_07,MOVIE-Met_LOW_09,MOVIE-Met_LOW_14,MOVIE-Met_MED_19,MOVIE-Met_MED_20,VIDEOGAME-80s_LOW_02,VIDEOGAME-80s_LOW_06,VIDEOGAME-80s_MED_08,VIDEOGAME-80s_MED_13,VIDEOGAME-Ele_LOW_09,VIDEOGAME-Ele_LOW_14,VIDEOGAME-Ele_MED_19,VIDEOGAME-Ele_MED_20,VIDEOGAME-Jaz_LOW_19,VIDEOGAME-Jaz_LOW_21,VIDEOGAME-Jaz_MED_02,VIDEOGAME-Jaz_MED_07,VIDEOGAME-Met_LOW_09,VIDEOGAME-Met_LOW_14,VIDEOGAME-Met_MED_19,VIDEOGAME-Met_MED_20
MOVIE-80s_LOW_02,0.9731504,0.96197176,0.9547398,0.9535651,0.9463799,0.953112,0.9744234,0.97322696,0.9590898,0.9628463,0.9711883,0.9698511,0.9567814,0.94887334,0.9592141,0.9427935,0.9677896,0.9578521,0.9642871,0.9708354,0.96299434,0.9387525,0.9709717,0.96254975,0.9604665,0.95392466,0.9655336,0.96253395,0.9513352,0.9461683,0.94193184,0.9609181,1.0000002,0.9636502,0.97356176,0.9728891,0.96272874,0.9494126,0.9738554,0.9714489,0.9619875,0.94705117,0.9766314,0.97418094,0.9558294,0.956993,0.95180446,0.96576846,0.97679746,0.95923305,0.9688107,0.9557425,0.9563582,0.9250822,0.9740326,0.96385086,0.94739586,0.9571894,0.97269726,0.96779656,0.9501809,0.94159317,0.9276959,0.94480455
MOVIE-80s_LOW_06,0.9635324,0.9616337,0.97420084,0.9679407,0.96425205,0.9620755,0.9653727,0.9526888,0.9691542,0.9746456,0.96019065,0.9667644,0.9594025,0.96029663,0.9575912,0.965925,0.9717939,0.97045994,0.97852623,0.96979743,0.97104573,0.96183455,0.9598303,0.9648043,0.9734202,0.9735029,0.9554099,0.95867085,0.9547737,0.96281946,0.95626664,0.96383834,0.9636502,1.0000002,0.97321135,0.97340286,0.9682419,0.95874,0.9653828,0.96296316,0.9768312,0.96673536,0.97187483,0.9628682,0.96317,0.9637209,0.96413827,0.9621303,0.96680844,0.9750239,0.96731853,0.9621674,0.9626659,0.9357178,0.96615386,0.961926,0.9567859,0.9643314,0.97249186,0.96312726,0.9609214,0.9525152,0.9350044,0.9495462
MOVIE-80s_MED_08,0.9689605,0.9606886,0.96606326,0.9663239,0.95821965,0.9579332,0.9692296,0.96758354,0.9614452,0.97414875,0.966635,0.97058773,0.9561461,0.95285964,0.96027046,0.9539124,0.97000045,0.96302646,0.9734212,0.9728753,0.96459544,0.94802964,0.96728235,0.96475327,0.96721196,0.9680376,0.96525717,0.96193045,0.9529147,0.953056,0.94965065,0.9669677,0.97356176,0.97321135,0.99999976,0.97587836,0.9666514,0.94940513,0.96650827,0.9703214,0.96533155,0.9658954,0.9774277,0.9706191,0.95755225,0.95480394,0.9567573,0.96667546,0.9708359,0.9722345,0.9680407,0.9652226,0.95955646,0.93155676,0.9617603,0.96713716,0.95845336,0.97126865,0.9751117,0.97353005,0.948521,0.94314975,0.93434596,0.95384336
MOVIE-80s_MED_13,0.97821224,0.9646274,0.9710074,0.97975683,0.96391785,0.9714432,0.9834082,0.97431433,0.975901,0.9725158,0.9744009,0.96869034,0.9672972,0.96028936,0.9647707,0.9660575,0.97585857,0.9691817,0.97681713,0.9799893,0.9748826,0.96298647,0.9721514,0.9779749,0.97553474,0.9659349,0.9696277,0.9719598,0.9705099,0.9636059,0.96143913,0.9699483,0.9728891,0.97340286,0.97587836,1.0000005,0.96871364,0.9657532,0.98038304,0.97505295,0.97034425,0.96565354,0.9723047,0.97136146,0.9680964,0.9665577,0.96856165,0.9738393,0.9754282,0.9766424,0.97445047,0.9678148,0.97025144,0.9381267,0.97459066,0.9767399,0.9620956,0.9723257,0.97420526,0.97162354,0.9563199,0.9518242,0.94418633,0.95900464
MOVIE-Ele_LOW_09,0.95480645,0.94571924,0.95686585,0.9672541,0.9638931,0.9678458,0.95998275,0.95456433,0.9591657,0.9663272,0.9554808,0.95759255,0.96630716,0.9588485,0.96278954,0.95774996,0.9629581,0.94962204,0.9664322,0.9655466,0.97752154,0.9633815,0.9548626,0.9675938,0.9656683,0.95737743,0.95570797,0.95051074,0.9615239,0.9583988,0.9612689,0.9620186,0.96272874,0.9682419,0.9666514,0.96871364,1.0,0.97213876,0.95998967,0.95891386,0.9672676,0.95962346,0.9560778,0.9485841,0.97642547,0.9767711,0.97276235,0.9693255,0.9627997,0.9717206,0.96694505,0.95988405,0.97423923,0.9622923,0.9616573,0.96522474,0.9661138,0.9642949,0.96193767,0.9566346,0.9688303,0.96902853,0.9599107,0.96331596
MOVIE-Ele_LOW_14,0.9500261,0.94773555,0.96009123,0.96999025,0.9711045,0.97702885,0.95721084,0.9455794,0.96539956,0.9605962,0.9528079,0.9493243,0.9626382,0.96610796,0.9670818,0.9725735,0.96337795,0.9509898,0.96682096,0.9604142,0.97661245,0.97696894,0.94410694,0.9663072,0.9696895,0.9624785,0.9500154,0.9485103,0.965893,0.96358263,0.9673685,0.96405953,0.9494126,0.95874,0.94940513,0.9657532,0.97213876,1.0000002,0.9576813,0.9601183,0.97026944,0.959692,0.94274116,0.9457543,0.9744401,0.9746976,0.9740672,0.97218496,0.9551125,0.97922564,0.96791995,0.9683362,0.97928774,0.97590256,0.9581342,0.96645164,0.9728967,0.9667556,0.9568567,0.952271,0.9704964,0.9748591,0.97110605,0.97136366
MOVIE-Ele_MED_19,0.97639763,0.9617653,0.96421576,0.9713675,0.95994353,0.9654355,0.9856352,0.9777123,0.96920884,0.96793336,0.97380745,0.9664892,0.9665179,0.9547179,0.9670546,0.9575573,0.9751314,0.96888685,0.9720458,0.9811278,0.97124326,0.9566991,0.9791987,0.97422683,0.97017694,0.96096694,0.9690137,0.9667798,0.9691458,0.9639893,0.95870787,0.96904373,0.9738554,0.9653828,0.96650827,0.98038304,0.95998967,0.9576813,1.0,0.97421527,0.9673327,0.9563482,0.96707207,0.96874416,0.9648227,0.96364397,0.96261835,0.9734173,0.97732735,0.9687369,0.9727976,0.9597713,0.96663624,0.9304545,0.97720754,0.97004247,0.955732,0.96164864,0.9710492,0.9656781,0.95992076,0.9450444,0.9408196,0.95356506
MOVIE-Ele_MED_20,0.9654761,0.95146763,0.9618714,0.96335876,0.9655836,0.9601333,0.9727567,0.97174525,0.96368253,0.96222377,0.9650867,0.96346533,0.95357573,0.95907676,0.9592495,0.9623282,0.9711816,0.954189,0.9681549,0.96749604,0.9666141,0.95548725,0.964424,0.9744221,0.9595124,0.96461046,0.95457566,0.9512377,0.9545051,0.9550798,0.9560597,0.9674275,0.9714489,0.96296316,0.9703214,0.97505295,0.95891386,0.9601183,0.97421527,0.99999976,0.9629537,0.9555249,0.9626945,0.96785706,0.95632946,0.9574169,0.96236706,0.9661583,0.970312,0.9722964,0.9666204,0.9735906,0.96813107,0.93505484,0.9726975,0.9756266,0.954968,0.9625804,0.96826255,0.96158135,0.9559388,0.950287,0.94313836,0.9532432
MOVIE-Jaz_LOW_19,0.9647759,0.9591313,0.9740542,0.9730786,0.96636456,0.97370756,0.96878046,0.95239633,0.9786329,0.9787796,0.96537733,0.9742016,0.9633379,0.9704098,0.9717666,0.9677523,0.97596896,0.9692348,0.9763143,0.9677936,0.97425157,0.97170365,0.95925814,0.9652953,0.9783313,0.97945,0.95701766,0.96616614,0.96390295,0.96496415,0.96141124,0.96990395,0.9619875,0.9768312,0.96533155,0.97034425,0.9672676,0.97026944,0.9673327,0.9629537,1.0000002,0.96606064,0.9661898,0.96631765,0.9693315,0.9724109,0.97055346,0.971202,0.9705261,0.9782188,0.9723704,0.9674549,0.97104025,0.95188665,0.96836305,0.96548486,0.9684686,0.9682292,0.9763459,0.96752596,0.9699143,0.96202016,0.9471574,0.9560411
MOVIE-Jaz_LOW_21,0.9636667,0.9519445,0.9651661,0.9765439,0.9591813,0.9638152,0.9558831,0.9522742,0.9578091,0.97712123,0.9598923,0.96295583,0.95478535,0.9444688,0.9548068,0.960811,0.9625056,0.9596739,0.9726299,0.9604534,0.96306384,0.9566742,0.9528417,0.9665575,0.9754472,0.9756435,0.95796406,0.95950687,0.95901775,0.95497036,0.9525389,0.95561063,0.94705117,0.96673536,0.9658954,0.96565354,0.95962346,0.959692,0.9563482,0.9555249,0.96606064,0.99999976,0.95585746,0.95768297,0.9627015,0.9597011,0.962468,0.96145654,0.955453,0.9742441,0.9685245,0.953678,0.96363795,0.9490745,0.94401217,0.9709966,0.9651569,0.97923136,0.96255624,0.9682398,0.94783896,0.9497323,0.9474808,0.96335137
MOVIE-Jaz_MED_02,0.9804037,0.9710922,0.9653575,0.960804,0.9456224,0.9540671,0.97178614,0.9703156,0.9597908,0.9705209,0.97577965,0.9831414,0.95598507,0.94614464,0.9591544,0.9461633,0.9730561,0.9687865,0.9726203,0.97585094,0.9611136,0.9378745,0.97222483,0.9608598,0.9709341,0.9626695,0.9702524,0.9747714,0.9519385,0.95370567,0.94068253,0.9634892,0.9766314,0.97187483,0.9774277,0.9723047,0.9560778,0.94274116,0.96707207,0.9626945,0.9661898,0.95585746,1.0,0.97954893,0.9494046,0.9496192,0.9514375,0.95663,0.97404164,0.9605828,0.9634087,0.950382,0.9481323,0.91420114,0.95896715,0.96391773,0.9413747,0.9562728,0.9801271,0.97784376,0.9445945,0.928478,0.91581386,0.938367
