ClipContext_pair,BAR-80s_LOW_02,BAR-80s_LOW_06,BAR-80s_MED_08,BAR-80s_MED_13,BAR-Ele_LOW_09,BAR-Ele_LOW_14,BAR-Ele_MED_19,BAR-Ele_MED_20,BAR-Jaz_LOW_19,BAR-Jaz_LOW_21,BAR-Jaz_MED_02,BAR-Jaz_MED_07,BAR-Met_LOW_09,BAR-Met_LOW_14,BAR-Met_MED_19,BAR-Met_MED_20,CONCERT-80s_LOW_02,CONCERT-80s_LOW_06,CONCERT-80s_MED_08,CONCERT-80s_MED_13,CONCERT-Ele_LOW_09,CONCERT-Ele_LOW_14,CONCERT-Ele_MED_19,CONCERT-Ele_MED_20,CONCERT-Jaz_LOW_19,CONCERT-Jaz_LOW_21,CONCERT-Jaz_MED_02,CONCERT-Jaz_MED_07,CONCERT-Met_LOW_09,CONCERT-Met_LOW_14,CONCERT-Met_MED_19,CONCERT-Met_MED_20,MOVIE-80s_LOW_02,MOVIE-80s_LOW_06,MOVIE-80s_MED_08,MOVIE-80s_MED_13,MOVIE-Ele_LOW_09,MOVIE-Ele_LOW_14,MOVIE-Ele_MED_19,MOVIE-Ele_MED_20,MOVIE-Jaz_LOW_19,MOVIE-Jaz_LOW_21,MOVIE-Jaz_MED_02,MOVIE-Jaz_MED_07,MOVIE-Met_LOW_09,MOVIE-Met_LOW_14,MOVIE-Met_MED_19,MOVIE-Met_MED_20,VIDEOGAME-80s_LOW_02,VIDEOGAME-80s_LOW_06,VIDEOGAME-80s_MED_08,VIDEOGAME-80s_MED_13,VIDEOGAME-Ele_LOW_09,VIDEOGAME-Ele_LOW_14,VIDEOGAME-Ele_MED_19,VIDEOGAME-Ele_MED_20,VIDEOGAME-Jaz_LOW_19,VIDEOGAME-Jaz_LOW_21,VIDEOGAME-Jaz_MED_02,VIDEOGAME-Jaz_MED_07,VIDEOGAME-Met_LOW_09,VIDEOGAME-Met_LOW_14,VIDEOGAME-Met_MED_19,VIDEOGAME-Met_MED_20
MOVIE-80s_LOW_02,0.96344036,0.91598666,0.9364345,0.92322284,0.89946574,0.91476697,0.9510664,0.9549335,0.9288855,0.92807126,0.9534774,0.94796205,0.9350509,0.929387,0.9331348,0.91959363,0.954174,0.91595703,0.93195224,0.9461293,0.913848,0.8780895,0.9385951,0.9233843,0.9432356,0.9287821,0.93433344,0.9433872,0.9039891,0.91946346,0.9207642,0.93065727,1.0000001,0.9292221,0.95005,0.94364303,0.91233844,0.90196735,0.9526495,0.95565635,0.94155604,0.9215582,0.9665213,0.9335866,0.90290207,0.89345205,0.92474556,0.93416154,0.96578646,0.9434895,0.9411803,0.93427634,0.8993286,0.876205,0.95462096,0.91985345,0.8935938,0.90558255,0.9463891,0.94908863,0.9008575,0.8887978,0.8958601,0.8935058
MOVIE-80s_LOW_06,0.9159219,0.9147075,0.93944573,0.9385705,0.90875053,0.91920227,0.92182195,0.9025157,0.9359921,0.92522043,0.91326517,0.91243875,0.9115579,0.92635745,0.9161908,0.9402223,0.92551893,0.9397912,0.95092756,0.93338364,0.92362773,0.8886351,0.90424645,0.8875155,0.9410138,0.9393665,0.9216162,0.92256624,0.9070468,0.9297314,0.9300704,0.9290263,0.9292221,1.0000001,0.95286417,0.9390668,0.89862955,0.9048587,0.926405,0.906588,0.9455483,0.935475,0.938703,0.8849376,0.8980144,0.8937926,0.91885734,0.93840784,0.9208296,0.9497594,0.9344413,0.92553174,0.9018063,0.87067574,0.9262971,0.8821732,0.90935886,0.9179707,0.92752963,0.9203668,0.8985122,0.88852495,0.88054395,0.90103257
MOVIE-80s_MED_08,0.93818504,0.9218726,0.95156974,0.93540496,0.9177275,0.931836,0.94159275,0.9348273,0.94027066,0.9304239,0.939192,0.9379931,0.92736846,0.9242329,0.9361645,0.93087757,0.93197244,0.93034476,0.9563751,0.95169276,0.9267668,0.90122265,0.94133544,0.91485816,0.9470596,0.9507635,0.9388668,0.9364422,0.9099655,0.9340011,0.93052715,0.94041675,0.95005,0.95286417,1.0000001,0.9449621,0.91787165,0.9092631,0.940357,0.9346332,0.94980216,0.9500451,0.9545434,0.91843927,0.8895924,0.8827077,0.92232776,0.937789,0.9423745,0.9572163,0.9530319,0.9460265,0.9153879,0.89215326,0.9396141,0.91156006,0.9162028,0.9363224,0.9367923,0.9413275,0.8945734,0.8856696,0.8954992,0.91277826
MOVIE-80s_MED_13,0.9482023,0.91000783,0.9287399,0.9532789,0.90543294,0.9263135,0.9511859,0.94306886,0.9320458,0.9214257,0.9355688,0.9329855,0.9214028,0.91917855,0.91465026,0.92723274,0.9526298,0.9283109,0.9516933,0.9567672,0.92538935,0.90490466,0.935994,0.92654306,0.9293734,0.9319646,0.93981016,0.9366565,0.9135464,0.91582036,0.9210121,0.92434883,0.94364303,0.9390668,0.9449621,0.9999998,0.8960726,0.9039806,0.94132906,0.93367475,0.94344765,0.92899483,0.94608605,0.91351116,0.88215,0.87702423,0.90816957,0.9237362,0.9410215,0.9483476,0.94244546,0.9449899,0.90613765,0.8736399,0.93615,0.92707276,0.90032923,0.91243505,0.9411437,0.93767315,0.8864126,0.8793331,0.8757283,0.8956382
MOVIE-Ele_LOW_09,0.8893149,0.84058374,0.88216037,0.89301896,0.94128937,0.9120944,0.9190567,0.8981634,0.91876084,0.8682811,0.8797319,0.8779465,0.9182816,0.94628936,0.932816,0.93646675,0.89351773,0.8698919,0.8927894,0.90824807,0.929959,0.89914453,0.9016395,0.8985954,0.93176126,0.8890172,0.8729498,0.8754488,0.9086186,0.9346087,0.9386079,0.9223695,0.91233844,0.89862955,0.91787165,0.8960726,0.9999997,0.93539786,0.9253213,0.9053789,0.93379277,0.8934818,0.8972638,0.84173506,0.9381057,0.95557445,0.9511449,0.9360341,0.9212986,0.9227536,0.91571283,0.91787386,0.96468264,0.9251883,0.93952096,0.8959226,0.90943563,0.8745913,0.8984284,0.87294394,0.9396273,0.94300324,0.95583534,0.94356894
MOVIE-Ele_LOW_14,0.8893154,0.855542,0.89772666,0.92078537,0.93694955,0.9469531,0.90450084,0.88642466,0.94373775,0.8904295,0.8790303,0.8785777,0.90581334,0.94365275,0.9245267,0.947818,0.8946562,0.8856581,0.9123356,0.9063764,0.92339474,0.94148356,0.87730235,0.8839367,0.93519026,0.908439,0.8807594,0.8787988,0.9095282,0.9258652,0.93928975,0.92085534,0.90196735,0.9048587,0.9092631,0.9039806,0.93539786,1.0,0.91285366,0.89443123,0.944478,0.92002994,0.8990987,0.8388732,0.93529063,0.935223,0.9306139,0.9276344,0.9045429,0.9344104,0.932961,0.9338645,0.94333124,0.96556723,0.9193882,0.9115704,0.9464637,0.92383724,0.90407026,0.8790277,0.92938626,0.9383585,0.94567144,0.94912267
MOVIE-Ele_MED_19,0.9449512,0.9041536,0.9334968,0.9349708,0.9193413,0.92966837,0.96154916,0.94530034,0.937712,0.91707623,0.9348276,0.9265291,0.940063,0.94021606,0.93920773,0.9414692,0.93875164,0.9205525,0.93350196,0.9406359,0.9262587,0.88952124,0.9379598,0.9233617,0.94725543,0.9278603,0.9207395,0.9123087,0.9222165,0.92278373,0.9413733,0.9424893,0.9526495,0.926405,0.940357,0.94132906,0.9253213,0.91285366,1.0000001,0.945868,0.9420563,0.91946197,0.93573624,0.89174557,0.9148917,0.91843694,0.9416384,0.9489309,0.94771695,0.94862294,0.9399666,0.93744946,0.9192115,0.8853109,0.96917844,0.9180671,0.8956498,0.9090965,0.9338831,0.92733896,0.9269186,0.90623116,0.9106252,0.91127527
MOVIE-Ele_MED_20,0.95480305,0.8927454,0.92213863,0.9107047,0.90205383,0.9053643,0.9553944,0.96120304,0.91756845,0.91402966,0.9458618,0.9359594,0.91589314,0.9200781,0.92001647,0.9223607,0.93567216,0.88664204,0.92263675,0.93501043,0.90472406,0.87050146,0.92446136,0.9562917,0.92429733,0.9181387,0.9102936,0.9186749,0.8876181,0.909566,0.90910655,0.9210433,0.95565635,0.906588,0.9346332,0.93367475,0.9053789,0.89443123,0.945868,0.9999999,0.92108727,0.92312175,0.93122494,0.9061421,0.8850904,0.88045675,0.9213972,0.9287144,0.9497707,0.9396771,0.92839766,0.94570863,0.9099685,0.8688227,0.9478276,0.9454341,0.8810731,0.91252124,0.9230083,0.9350289,0.8796172,0.8751972,0.8817737,0.8934139
MOVIE-Jaz_LOW_19,0.93475276,0.92076623,0.9431794,0.95149904,0.94015384,0.9561091,0.94615364,0.92354673,0.97098035,0.9365128,0.93502647,0.93898314,0.9430298,0.9497122,0.9472204,0.9477758,0.9380515,0.93768007,0.9542851,0.9414913,0.9421741,0.93656576,0.9266093,0.90647036,0.9684105,0.94844675,0.9313987,0.9415917,0.92798793,0.9459598,0.9464121,0.94240236,0.94155604,0.9455483,0.94980216,0.94344765,0.93379277,0.944478,0.9420563,0.92108727,0.99999964,0.9427598,0.9533761,0.9078999,0.92343783,0.92649454,0.9450326,0.94631666,0.93980896,0.95948005,0.95675194,0.9469396,0.93400574,0.9316589,0.94613916,0.91794574,0.9535538,0.93243414,0.95108366,0.93688285,0.9279213,0.92408097,0.92126036,0.9297099
MOVIE-Jaz_LOW_21,0.9237919,0.90736693,0.9416525,0.9341165,0.9132809,0.93460554,0.9258232,0.90866786,0.94367594,0.9410108,0.93208283,0.9286177,0.90795416,0.92366785,0.92335105,0.93331283,0.9211297,0.9102135,0.94938564,0.9248656,0.9053379,0.90294546,0.8983639,0.89384955,0.94499063,0.96063495,0.91916287,0.9253684,0.9019142,0.9193529,0.92495424,0.9261403,0.9215582,0.935475,0.9500451,0.92899483,0.8934818,0.92002994,0.91946197,0.92312175,0.9427598,1.0,0.93472743,0.89857775,0.89802206,0.88246477,0.91306543,0.92601097,0.91829073,0.95150936,0.94653153,0.93166244,0.8966682,0.9041071,0.91380084,0.90419865,0.92649883,0.9692162,0.9320416,0.9324776,0.8825786,0.8858491,0.884269,0.90111905
MOVIE-Jaz_MED_02,0.96096027,0.9420615,0.94533986,0.939674,0.8953445,0.9265174,0.94516784,0.9381877,0.93823195,0.94502145,0.9665445,0.9662129,0.93236554,0.92731166,0.9339024,0.9186505,0.95307755,0.9286772,0.9473913,0.9491392,0.91497236,0.8962099,0.9386907,0.9003051,0.94743174,0.9440393,0.95032424,0.9684541,0.90977347,0.9264673,0.9142853,0.9279506,0.9665213,0.938703,0.9545434,0.94608605,0.8972638,0.8990987,0.93573624,0.93122494,0.9533761,0.93472743,0.9999996,0.9584769,0.8902445,0.87891525,0.9063204,0.92916656,0.9556278,0.94507194,0.94767594,0.92935556,0.8885029,0.8806564,0.9288368,0.91148376,0.9055111,0.92521113,0.9614915,0.9697052,0.88700813,0.87567586,0.8853486,0.8875137
