ClipContext_pair,BAR-80s_LOW_02,BAR-80s_LOW_06,BAR-80s_MED_08,BAR-80s_MED_13,BAR-Ele_LOW_09,BAR-Ele_LOW_14,BAR-Ele_MED_19,BAR-Ele_MED_20,BAR-Jaz_LOW_19,BAR-Jaz_LOW_21,BAR-Jaz_MED_02,BAR-Jaz_MED_07,BAR-Met_LOW_09,BAR-Met_LOW_14,BAR-Met_MED_19,BAR-Met_MED_20,CONCERT-80s_LOW_02,CONCERT-80s_LOW_06,CONCERT-80s_MED_08,CONCERT-80s_MED_13,CONCERT-Ele_LOW_09,CONCERT-Ele_LOW_14,CONCERT-Ele_MED_19,CONCERT-Ele_MED_20,CONCERT-Jaz_LOW_19,CONCERT-Jaz_LOW_21,CONCERT-Jaz_MED_02,CONCERT-Jaz_MED_07,CONCERT-Met_LOW_09,CONCERT-Met_LOW_14,CONCERT-Met_MED_19,CONCERT-Met_MED_20,MOVIE-80s_LOW_02,MOVIE-80s_LOW_06,MOVIE-80s_MED_08,MOVIE-80s_MED_13,MOVIE-Ele_LOW_09,MOVIE-Ele_LOW_14,MOVIE-Ele_MED_19,MOVIE-Ele_MED_20,MOVIE-Jaz_LOW_19,MOVIE-Jaz_LOW_21,MOVIE-Jaz_MED_02,MOVIE-Jaz_MED_07,MOVIE-Met_LOW_09,MOVIE-Met_LOW_14,MOVIE-Met_MED_19,MOVIE-Met_MED_20,VIDEOGAME-80s_LOW_02,VIDEOGAME-80s_LOW_06,VIDEOGAME-80s_MED_08,VIDEOGAME-80s_MED_13,VIDEOGAME-Ele_LOW_09,VIDEOGAME-Ele_LOW_14,VIDEOGAME-Ele_MED_19,VIDEOGAME-Ele_MED_20,VIDEOGAME-Jaz_LOW_19,VIDEOGAME-Jaz_LOW_21,VIDEOGAME-Jaz_MED_02,VIDEOGAME-Jaz_MED_07,VIDEOGAME-Met_LOW_09,VIDEOGAME-Met_LOW_14,VIDEOGAME-Met_MED_19,VIDEOGAME-Met_MED_20
VIDEOGAME-Ele_LOW_09,0.901513,0.84920776,0.8986634,0.9195473,0.9628377,0.9431232,0.9292385,0.90079343,0.9293109,0.8900978,0.8978631,0.8727823,0.9196968,0.9524605,0.935323,0.94299066,0.8920518,0.8797834,0.9154819,0.91570234,0.9505434,0.9388915,0.8955709,0.9207218,0.9370358,0.9024092,0.8747211,0.8838999,0.90799963,0.92121655,0.92223245,0.89528686,0.90542126,0.91319495,0.9262724,0.9144149,0.96951467,0.9558381,0.9286357,0.92293143,0.93574464,0.91162944,0.9054607,0.84937114,0.9407113,0.94353443,0.95158654,0.92898357,0.9225455,0.9382364,0.92870975,0.9435086,0.99999964,0.9461709,0.94439566,0.92377645,0.93371516,0.9162832,0.9079742,0.8892198,0.94213206,0.95696825,0.93002295,0.9434477
VIDEOGAME-Ele_LOW_14,0.878313,0.84270364,0.8889353,0.9172152,0.9345678,0.94946325,0.89755154,0.87278426,0.9355379,0.8947028,0.8812608,0.8738005,0.90870863,0.94247943,0.9247849,0.9315245,0.88601565,0.85860574,0.8965341,0.89667416,0.9160043,0.9528849,0.86717296,0.8790685,0.935807,0.8977096,0.86516136,0.87901163,0.8988396,0.91178024,0.9209398,0.89405394,0.88387066,0.8832017,0.9049622,0.88360786,0.93531984,0.97173184,0.8988508,0.88533854,0.9379705,0.9161583,0.89742845,0.83931166,0.92966235,0.9336811,0.9273796,0.9128573,0.8947588,0.9249043,0.92086035,0.93151003,0.9461709,0.9999999,0.9098538,0.90935194,0.95703846,0.9216653,0.90105474,0.8782368,0.9359805,0.9519113,0.9497216,0.94851387
VIDEOGAME-Ele_MED_19,0.9503933,0.8896568,0.9336679,0.93775415,0.9353161,0.93715346,0.9634406,0.9440563,0.94584256,0.9258395,0.9405239,0.9238393,0.9458395,0.9533758,0.9454006,0.94375134,0.93694437,0.9166156,0.9356277,0.9481305,0.94398594,0.9160507,0.9439866,0.9418965,0.9510794,0.9324715,0.919963,0.9198644,0.9246292,0.92956793,0.93401474,0.9168204,0.95866555,0.9337217,0.9483166,0.9435512,0.9450318,0.93301904,0.9724246,0.95588255,0.9526165,0.9261613,0.94261664,0.90090793,0.93900925,0.9334757,0.9540612,0.9464937,0.9594805,0.9565201,0.9484466,0.95548564,0.94439566,0.9098538,1.0000006,0.9380154,0.9211071,0.92470896,0.9446842,0.92908484,0.9443723,0.9311668,0.92220813,0.9282333
VIDEOGAME-Ele_MED_20,0.9401937,0.87388134,0.89819217,0.92746854,0.9152614,0.91977465,0.9526009,0.943822,0.91816247,0.9084207,0.93352264,0.9193295,0.9046326,0.9157103,0.9140637,0.9187269,0.9230466,0.8698204,0.92358327,0.93004847,0.91573864,0.9120114,0.91169536,0.9546363,0.91891116,0.907789,0.8927102,0.9098377,0.88450646,0.8959123,0.8946473,0.8744729,0.92948365,0.90048146,0.927079,0.9363227,0.9129453,0.9253435,0.93210703,0.955693,0.92577237,0.9191469,0.9239804,0.9008704,0.8943379,0.89413273,0.9086392,0.90807813,0.93871593,0.93469363,0.9182606,0.95144975,0.92377645,0.90935194,0.9380154,1.0000004,0.91071826,0.9204252,0.9199373,0.91729945,0.8893783,0.9011728,0.88790786,0.90727526
VIDEOGAME-Jaz_LOW_19,0.89300287,0.87915903,0.92122686,0.94260395,0.9405751,0.95533985,0.9063664,0.880324,0.9627811,0.92706877,0.90594184,0.90025663,0.91433656,0.94043815,0.9280173,0.94292325,0.90671563,0.9106487,0.9248262,0.9083288,0.9238923,0.9452241,0.8913032,0.87944466,0.94932795,0.9326369,0.90577054,0.91348016,0.905586,0.9254643,0.9313652,0.91219443,0.90244925,0.92006344,0.9281588,0.90917176,0.92624867,0.9575205,0.9129659,0.89624166,0.9604074,0.93764985,0.91964734,0.8752632,0.92770475,0.92269546,0.9287054,0.92506605,0.90705884,0.9454562,0.94845,0.947508,0.93371516,0.95703846,0.9211071,0.91071826,1.0000001,0.9414705,0.9280795,0.9136907,0.92732865,0.94271684,0.93890554,0.94901115
VIDEOGAME-Jaz_LOW_21,0.9252702,0.89892644,0.94520676,0.9419405,0.92980015,0.9457502,0.9325955,0.90687984,0.9508993,0.9496843,0.9324257,0.9259414,0.9075575,0.93122333,0.93027604,0.9424318,0.9194108,0.909682,0.9495539,0.92320985,0.91691065,0.9228697,0.8945442,0.90693486,0.9464523,0.9558588,0.9156729,0.9219254,0.9006343,0.9151673,0.91957325,0.91029304,0.9177267,0.9311857,0.94877297,0.92360836,0.8995847,0.93942547,0.9253088,0.9271385,0.9441345,0.97400683,0.93715274,0.89942884,0.9082896,0.89433783,0.9231545,0.9334531,0.9201298,0.95374405,0.9523201,0.94646955,0.9162832,0.9216653,0.92470896,0.9204252,0.9414705,0.9999994,0.9356835,0.93259406,0.8965398,0.9028588,0.89633024,0.92462003
VIDEOGAME-Jaz_MED_02,0.95875347,0.92518157,0.94530874,0.949577,0.91783744,0.94259745,0.94749856,0.9383289,0.9521439,0.95163614,0.96665084,0.9644692,0.9332502,0.9406334,0.9442931,0.9386156,0.95721835,0.9339948,0.94895554,0.94246423,0.9306298,0.9245793,0.9317784,0.91019636,0.9560852,0.94846386,0.95219105,0.96818435,0.9248247,0.9293692,0.92325795,0.9143433,0.952773,0.93903685,0.9474849,0.94883883,0.91357064,0.9210179,0.94416714,0.93239737,0.95975983,0.94283086,0.96745604,0.9477215,0.9161338,0.89952904,0.92443186,0.9382576,0.95769185,0.95590603,0.94724715,0.9446286,0.9079742,0.90105474,0.9446842,0.9199373,0.9280795,0.9356835,0.9999997,0.96530175,0.9147611,0.90001446,0.8996457,0.9103573
VIDEOGAME-Jaz_MED_07,0.9602521,0.9484757,0.948697,0.9462197,0.90276766,0.93359125,0.9504118,0.93833816,0.9482903,0.9554371,0.9800925,0.9762377,0.9258603,0.9242427,0.93500596,0.9188069,0.95438683,0.931164,0.93951905,0.9423113,0.9168757,0.9017934,0.9403518,0.9108921,0.9446202,0.9468695,0.95681816,0.97843426,0.9059161,0.9139701,0.90506834,0.90530235,0.9515911,0.9252178,0.94561476,0.9430092,0.88398385,0.89368105,0.9312484,0.93408924,0.94520164,0.9388523,0.9724285,0.96992296,0.884913,0.86967725,0.90753204,0.92633414,0.9367984,0.9441608,0.94057596,0.93563116,0.8892198,0.8782368,0.92908484,0.91729945,0.9136907,0.93259406,0.96530175,1.0000001,0.88494337,0.8754306,0.8760252,0.88883203
VIDEOGAME-Met_LOW_09,0.89381063,0.8558705,0.90019953,0.913077,0.9357527,0.9329822,0.91163856,0.8895007,0.93211746,0.89174855,0.8936118,0.87845373,0.95002365,0.967777,0.9465887,0.95121455,0.9028131,0.89135194,0.90587324,0.91639096,0.94412327,0.929004,0.9026637,0.88623095,0.9444176,0.90537333,0.89323854,0.89018035,0.9498061,0.9371555,0.95424384,0.92813784,0.90547407,0.9099423,0.9065751,0.8980137,0.94497824,0.9428811,0.9349607,0.89066046,0.9379122,0.8987255,0.90397596,0.84838474,0.96524656,0.95286006,0.96096206,0.9433934,0.9123859,0.9346155,0.924963,0.9234583,0.94213206,0.9359805,0.9443723,0.8893783,0.92732865,0.8965398,0.9147611,0.88494337,1.0000001,0.9584255,0.95162994,0.94899315
VIDEOGAME-Met_LOW_14,0.88213015,0.82464683,0.874669,0.9073056,0.931782,0.9229053,0.9009391,0.8727602,0.9246947,0.8751266,0.8796932,0.8617431,0.9113556,0.9572457,0.9189348,0.93076247,0.880226,0.8556814,0.89491254,0.89664614,0.9230463,0.92041904,0.8682831,0.88263154,0.9299778,0.88915414,0.86121094,0.8721411,0.904137,0.9042655,0.9245211,0.8790225,0.89398026,0.89801645,0.89853674,0.88853765,0.95087934,0.9511176,0.91645646,0.89057255,0.9283739,0.9004415,0.89409715,0.8312776,0.95574796,0.9582641,0.9377906,0.9182742,0.90360945,0.92839265,0.9164914,0.9306706,0.95696825,0.9519113,0.9311668,0.9011728,0.94271684,0.9028588,0.90001446,0.8754306,0.9584255,1.0000002,0.9442612,0.94365543
VIDEOGAME-Met_MED_19,0.8719655,0.8402823,0.88674223,0.9061643,0.9252807,0.9256817,0.89104164,0.8682425,0.92792356,0.8811674,0.88221735,0.8829611,0.9224875,0.95573497,0.9295124,0.93934774,0.9078816,0.87331,0.8828798,0.90324146,0.9208013,0.9262982,0.88886744,0.86318165,0.9358007,0.904341,0.8852943,0.88588977,0.9196799,0.9348786,0.944402,0.9309841,0.8892665,0.883285,0.8976254,0.87958694,0.94157207,0.9455098,0.91090924,0.87532306,0.9315517,0.8932051,0.89403516,0.8428114,0.9367826,0.9356221,0.94093555,0.9340638,0.89968723,0.9264871,0.9085868,0.91810054,0.93002295,0.9497216,0.92220813,0.88790786,0.93890554,0.89633024,0.8996457,0.8760252,0.95162994,0.9442612,1.0000001,0.96492547
VIDEOGAME-Met_MED_20,0.8886529,0.85684836,0.9078124,0.9251725,0.9427464,0.94311917,0.90825504,0.8853174,0.939321,0.8981971,0.89359874,0.8883355,0.9279815,0.95286644,0.9459828,0.9565327,0.9071284,0.8938856,0.91539454,0.9107157,0.9338882,0.93754077,0.8919551,0.88839644,0.9444265,0.9212883,0.8948199,0.8919177,0.9303571,0.93623126,0.95172304,0.93393856,0.90035397,0.91139096,0.9217551,0.9059011,0.9436719,0.95739007,0.9200022,0.9004942,0.941702,0.9188349,0.9027548,0.854642,0.94094664,0.9378564,0.9507164,0.9497881,0.91065556,0.94314134,0.9300857,0.937395,0.9434477,0.94851387,0.9282333,0.90727526,0.94901115,0.92462003,0.9103573,0.88883203,0.94899315,0.94365543,0.96492547,1.0
