,bar_80s,bar_Ele,bar_Jaz,bar_Met,con_80s,con_Ele,con_Jaz,con_Met,mov_80s,mov_Ele,mov_Jaz,mov_Met,vid_80s,vid_Ele,vid_Jaz,vid_Met
smokey,0.015168937823734503,0.0,0.026602381488365297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013166245850017185,0.0,0.0,0.0,0.013830976502856484,0.0
smoking,0.0,0.013482393187028343,0.012210660752166435,0.0,0.0,0.0,0.03804914051692296,0.0,0.025757001194227885,0.0,0.0,0.0,0.0,0.0,0.012697010756080526,0.0
smoky,0.01392527611239137,0.0,0.0,0.0,0.013423639932919344,0.0,0.012683046838974317,0.0,0.0,0.0,0.012086779638468992,0.0,0.0,0.0,0.012697010756080526,0.0
smooth,0.012873775117940491,0.02492866878050708,0.03386589234485006,0.0,0.01241001760868729,0.0,0.0,0.0,0.0,0.0,0.022348207922037452,0.0,0.012056175237312684,0.0,0.0,0.0
smoothness,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snake,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snap,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sneaky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
snowy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014487405718352333,0.0,0.015631025331768782,0.0,0.0152188384115293,0.0
soak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
soccer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03509290234570614,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
socialise,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
socializing,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
society,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sock,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soft,0.015168937823734503,0.0,0.0,0.0,0.0,0.014687624494342735,0.0,0.0,0.0,0.0,0.0,0.0,0.014205574580216856,0.0,0.04149292950856945,0.0
softly,0.0,0.0,0.049069860737369575,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
soldier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
solemn,0.0,0.018060151685527822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754645117285307,0.0,0.0,0.0,0.0,0.0,0.0
solemnly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
solid,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solo,0.012873775117940491,0.01246433439025354,0.0,0.0,0.03723005282606187,0.012465287744871982,0.011725346879834451,0.07595778415305288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soloist,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solve,0.0,0.0,0.0,0.0,0.016089787664062355,0.0,0.0,0.0,0.015436375012630385,0.0,0.0,0.0,0.0,0.0,0.0304376768230586,0.0
somber,0.0333821134850851,0.016160210246008125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570055141075269,0.0,0.0,0.0,0.0,0.0,0.0
somberly,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sombre,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
somebody,0.01669105674254255,0.0,0.0,0.0,0.0,0.016161446285622487,0.0,0.0,0.0,0.03140110282150538,0.0,0.0,0.0,0.0,0.0,0.0
someone,0.038375119884693665,0.03715462808126246,0.060570003755525806,0.014233622227745333,0.0,0.007431493982523304,0.041942158045890986,0.07116078896781386,0.014196171059317707,0.05053692960918603,0.06661722380260489,0.1048949637385171,0.03593795649249805,0.028833715178936903,0.0,0.028143363589803936
someones,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
something,0.04092752606589319,0.09906464226258764,0.041869486408239245,0.044275959543357606,0.05260423504420064,0.046233702377673415,0.018638256286895402,0.017248599033701375,0.050467956218498394,0.10907977576866972,0.04144470688881215,0.08656741641296778,0.05110434939864304,0.06406563208077719,0.049756738225199604,0.02501269595084343
sometime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sometimes,0.0,0.029373002347463508,0.0,0.0,0.014622500686321063,0.0,0.0,0.0,0.014028675140359662,0.014268760320071593,0.0,0.0,0.0,0.0,0.0,0.0
somewhat,0.011159495482240185,0.021609152256097122,0.0,0.0,0.0,0.0,0.010163992638869744,0.00940617142026428,0.0,0.0,0.0,0.0,0.01045076769333923,0.01048106544169677,0.010175183100631752,0.010230122400240649
somewhere,0.010440804607089913,0.0,0.00915523125055922,0.0,0.0,0.010109515858638167,0.01901882774883947,0.008800397657408992,0.009655959945175298,0.009821210965356037,0.00906234846014383,0.0,0.0,0.0,0.009519883651024437,0.0
son,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014808191830627603,0.014205574580216856,0.0,0.013830976502856484,0.013905654683529898
sonata,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonic,0.0,0.0,0.0,0.0,0.0,0.06232643872435992,0.0,0.010851112021864697,0.0,0.0,0.0,0.03770283728750023,0.048224700949250736,0.01209112721158031,0.0,0.011801635245903237
soomeoehold,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soon,0.0,0.0,0.0,0.0,0.0,0.016161446285622487,0.0,0.0,0.0,0.01570055141075269,0.0,0.0,0.0,0.0,0.0152188384115293,0.0
soothe,0.0,0.0,0.011288630781616685,0.0,0.01241001760868729,0.012465287744871982,0.0,0.0,0.0,0.02421960109625793,0.011174103961018726,0.0,0.012056175237312684,0.0,0.0,0.0
soothing,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
soothinginteresting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sorrowful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sorry,0.0,0.016160210246008125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570055141075269,0.0,0.0,0.0,0.0,0.0,0.015301010134133337
sort,0.0,0.035023466245045806,0.025375890392792633,0.02683438448356196,0.027896673449849075,0.014010458028426705,0.019768193525606225,0.024392385102643792,0.026763778489046625,0.013610905402643156,0.03767766563163375,0.028250933321424546,0.027101265627055362,0.013589917359421031,0.03298326353932605,0.02652908118347278
sorta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
soul,0.030337875647469006,0.0,0.013301190744182649,0.0,0.014622500686321063,0.0,0.0,0.0,0.014028675140359662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soulful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
soundtrack,0.0,0.014861851232504983,0.01346000083456129,0.014233622227745333,0.007398543304378008,0.007431493982523304,0.006990359674315164,0.006469162633437624,0.007098085529658854,0.021658684118222585,0.019985167140781464,0.02247749222968224,0.00718759129849961,0.007208428794734226,0.0,0.014071681794901968
south,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spa,0.0,0.0,0.0,0.0,0.0,0.01806153304521219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03503878902043988,0.0,0.0
space,0.0,0.03739300317076062,0.02257726156323337,0.0,0.01241001760868729,0.04986115097948793,0.0,0.0,0.0,0.04843920219251586,0.0,0.0,0.0,0.07254676326948187,0.0,0.0
spaceship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040234064707969926,0.0,0.0
spacey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
spanning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spark,0.018653409329035957,0.0,0.0,0.0,0.0,0.01806153304521219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
sparkly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speakeasy,0.0,0.0,0.039903572232547944,0.0,0.0,0.0,0.013815765473024811,0.0,0.0,0.0,0.013166245850017185,0.0,0.0,0.0,0.013830976502856484,0.0
speaker,0.0,0.018060151685527822,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
special,0.01669105674254255,0.016160210246008125,0.0,0.0,0.0,0.0,0.0,0.014068641468207018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialist,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
specific,0.0,0.008376007875101678,0.007585937392683608,0.016043887131646704,0.00833950710611518,0.0,0.007879409740530436,0.007291925657885081,0.01600167283723963,0.008137761839601574,0.02252692679230837,0.0,0.008101725737581304,0.0,0.00788808489767994,0.007930675370524321
specifically,0.00979066962904217,0.018958569501624764,0.0,0.009078583550694633,0.02831392844386366,0.0,0.017834550710210745,0.008252408632317399,0.0,0.0,0.0,0.019115658024559334,0.0,0.009195455947209585,0.035708372770737504,0.017950587254561758
specify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
spectacle,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spectate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
speech,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,0.0,0.030326228025696816,0.0,0.019362867005699676,0.010064691035521019,0.010109515858638167,0.0,0.0,0.0,0.019642421930712074,0.0,0.010192502552550114,0.0,0.009806066638499245,0.009519883651024437,0.038285139057589304
spencer,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spend,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
spent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
spew,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sphere,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
spiderman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spin,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spirit,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spiritual,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
splash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spongebob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
spontaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
sport,0.0,0.011582451747508644,0.0,0.011092847052899708,0.0,0.0,0.0,0.010083368871933984,0.0,0.011253002056037135,0.0,0.0,0.0,0.011235649904468665,0.010907745559697255,0.010966640215000767
sporty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
spot,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spotify,0.0,0.016160210246008125,0.0,0.015477097984908927,0.0,0.0,0.0,0.014068641468207018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spotlight,0.0,0.0,0.011288630781616685,0.0,0.01241001760868729,0.012465287744871982,0.011725346879834451,0.0,0.0,0.0,0.0,0.0,0.012056175237312684,0.0,0.011738256378155345,0.0
sprint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
spy,0.0,0.0,0.04390767475633504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014487405718352333,0.016294111886511115,0.0,0.0,0.0,0.0
square,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751939451021994,0.0,0.0
squarepants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
squid,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stadium,0.0,0.014686501173731754,0.0,0.0,0.029245001372642125,0.0,0.0,0.025571340507364055,0.0,0.0,0.0,0.014808191830627603,0.0,0.0,0.0,0.0
staff,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage,0.025953453684893678,0.0,0.022757812178050823,0.04010971782911676,0.08339507106115181,0.05863653969254,0.11819114610795654,0.13854658749981652,0.0,0.0,0.015017951194872247,0.016890821022940337,0.016203451475162608,0.0,0.0394404244883997,0.023792026111572964
staged,0.01669105674254255,0.0,0.0,0.0,0.016089787664062355,0.0,0.0,0.0,0.015436375012630385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
stake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
stand,0.010440804607089913,0.010108742675232272,0.0,0.019362867005699676,0.020129382071042038,0.0,0.01901882774883947,0.017600795314817983,0.0,0.0,0.027187045380431492,0.0,0.0,0.01961213327699849,0.0,0.009571284764397326
standing,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
standstill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
star,0.00979066962904217,0.0,0.008585147210861505,0.0,0.02831392844386366,0.0,0.0,0.016504817264634798,0.018109392394965125,0.0092096572570309,0.0,0.009557829012279667,0.009168874526468421,0.0,0.008927093192684376,0.008975293627280879
starbucks,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stare,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
start,0.021704370927760123,0.0910610122371191,0.019031917794594476,0.02012578836267147,0.020922505087386807,0.09807320619898695,0.0,0.006098096275660948,0.026763778489046625,0.06805452701321578,0.03767766563163375,0.007062733330356136,0.04742721484734688,0.0883344628362367,0.05936987437078689,0.04642589207107737
state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
statham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
station,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steady,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.0
steak,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.01751939451021994,0.0,0.0
stealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
steam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.01751939451021994,0.0,0.0
steamy,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stem,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step,0.0,0.0,0.0,0.014065684434859057,0.0,0.0,0.013815765473024811,0.0,0.014028675140359662,0.0,0.013166245850017185,0.0,0.0,0.0,0.0,0.0
stereotypical,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stern,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stick,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
sticky,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
still,0.0,0.0,0.009785429918887855,0.010347853206954583,0.0,0.0,0.020327985277739487,0.0,0.010320626181597497,0.020994504451044674,0.009686153558585646,0.021788203202398083,0.0,0.0,0.020350366201263504,0.0
stoic,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stomach,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stomp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
stone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
stop,0.012873775117940491,0.01246433439025354,0.0,0.0,0.0,0.012465287744871982,0.0,0.0,0.0,0.0,0.0,0.012567612429166744,0.012056175237312684,0.0,0.011738256378155345,0.0
store,0.0,0.0,0.0,0.011937451415415646,0.01241001760868729,0.0,0.0,0.0,0.011906041877042212,0.0,0.022348207922037452,0.0,0.024112350474625368,0.0,0.011738256378155345,0.0
stormy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
storytelling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
stout,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
straight,0.0,0.026964786374056686,0.0,0.0,0.0,0.0,0.012683046838974317,0.0,0.0,0.0,0.0,0.013594106743855078,0.013040896512554006,0.0,0.0,0.025531132534373988
strange,0.01669105674254255,0.0,0.0,0.015477097984908927,0.0,0.0,0.0,0.028137282936414036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strangely,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stranger,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stream,0.0,0.016160210246008125,0.0,0.0,0.0,0.0,0.0,0.0,0.015436375012630385,0.01570055141075269,0.0,0.0,0.0,0.0,0.0,0.0
streamer,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street,0.023025071930816196,0.0,0.020190001251841935,0.014233622227745333,0.014797086608756015,0.014862987965046608,0.006990359674315164,0.006469162633437624,0.028392342118635415,0.014439122745481724,0.026646889521041953,0.0,0.06468832168649649,0.021625286384202677,0.01399611199115133,0.014071681794901968
streetlight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
streets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
stress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.017099936186319564
stressful,0.0,0.016160210246008125,0.0,0.0,0.0,0.0,0.0,0.0,0.015436375012630385,0.0,0.014487405718352333,0.0,0.0,0.0,0.0,0.0
strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641959204386513,0.017468750975056475,0.0,0.0,0.0
striking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
string,0.018653409329035957,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stripper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
strobe,0.0,0.048480630738024375,0.0,0.0,0.0,0.08080723142811243,0.0,0.014068641468207018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strobing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
strolling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
strong,0.0,0.0,0.0,0.0,0.0,0.0,0.011725346879834451,0.021702224043729394,0.011906041877042212,0.012109800548128965,0.0,0.0,0.0,0.01209112721158031,0.0,0.011801635245903237
strongly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
struck,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
struggle,0.0,0.0,0.0,0.0,0.0,0.0,0.015202101039078889,0.0,0.0,0.01570055141075269,0.0,0.0,0.0,0.015676341129226813,0.0,0.0
strum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015722679040508683,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.0
stud,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
student,0.0,0.0,0.0,0.0,0.0,0.01806153304521219,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
studio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015722679040508683,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
study,0.0,0.014686501173731754,0.013301190744182649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013166245850017185,0.014808191830627603,0.0,0.0,0.0,0.0
stuff,0.0,0.0,0.0,0.014065684434859057,0.014622500686321063,0.0,0.013815765473024811,0.0,0.0,0.028537520640143185,0.0,0.0,0.0,0.0,0.0,0.0
style,0.04092752606589319,0.013208618968345019,0.011962710402354072,0.025300548310490063,0.01315105876105016,0.01981444387614575,0.018638256286895402,0.011499066022467584,0.025233978109249197,0.012832914796314083,0.023682689650749798,0.013318064063533504,0.01277608734966076,0.03843937924846631,0.012439184556299901,0.02501269595084343
stylish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
stylistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.017099936186319564
